eps,objective/kl,objective/entropy,objective/non_score_reward,objective/rlhf_reward,objective/scores,policy/approxkl_avg,policy/clipfrac_avg,loss/policy_avg,loss/value_avg,val/clipfrac_avg,policy/entropy_avg,val/ratio,val/ratio_var,val/num_eos_tokens,lr,episode,epoch,step
6,32.15699005126953,0.0548095703125,-3.2156991958618164,15.664219856262207,18.879919052124023,0.0015867345500737429,0.0044221701100468636,-0.00029942451510578394,0.47374120354652405,0.20636790990829468,0.011365063488483429,0.9969323873519897,1.031690658237494e-06,0,1.8326693227091634e-06,2560,3.1960049937578026,160
6,31.58594512939453,0.008144378662109375,-3.1585946083068848,16.051376342773438,19.209970474243164,0.00039323477540165186,0.000589622650295496,0.00021072491654194891,0.3344220221042633,0.19103772938251495,0.006008526310324669,0.9988105893135071,2.399900722593884e-08,0,1.6334661354581673e-06,2720,3.3957553058676653,170
6,33.419891357421875,0.13565444946289062,-3.341989278793335,15.162958145141602,18.504947662353516,0.004690517671406269,0.003832547226920724,0.0005101460264995694,0.4377480149269104,0.20518869161605835,0.014565467834472656,0.9965665340423584,1.6397821127611678e-06,0,1.4342629482071716e-06,2880,3.595505617977528,180
6,31.289806365966797,0.2505912780761719,-3.1289806365966797,15.110734939575195,18.239715576171875,0.004779552109539509,0.004127358552068472,0.015395834110677242,0.5557639598846436,0.2317216992378235,0.008862171322107315,1.0080411434173584,0.0001873929431894794,0,1.2350597609561754e-06,3040,3.7952559300873907,190
6,30.455408096313477,0.32512474060058594,-3.0455408096313477,14.673796653747559,17.719337463378906,0.009982576593756676,0.001179245300590992,0.005321851931512356,0.3359525799751282,0.2700471580028534,0.007547144778072834,1.0104823112487793,3.5069813748123124e-05,0,1.0358565737051795e-06,3200,3.9950062421972534,200
6,30.756471633911133,0.018426895141601562,-3.0756473541259766,15.641939163208008,18.717586517333984,0.000507705903146416,0.002358490601181984,-0.00024821553961373866,0.35681045055389404,0.21521225571632385,0.006882217712700367,0.9983938932418823,2.7269291535958473e-07,0,8.366533864541833e-07,3360,4.194756554307116,210
6,30.924476623535156,0.01032257080078125,-3.0924477577209473,17.063894271850586,20.156341552734375,0.0007997297216206789,0.000294811325147748,0.00010104000102728605,0.3181319534778595,0.25235849618911743,0.006360576022416353,0.998733401298523,4.4406587562662025e-07,0,6.374501992031873e-07,3520,4.394506866416979,220
6,34.38264465332031,0.03553009033203125,-3.4382643699645996,15.489570617675781,18.92783546447754,0.0014173532836139202,0.003242924576625228,-0.00013319248682819307,0.34089672565460205,0.20253537595272064,0.009982307441532612,0.9972578883171082,7.139651643228717e-07,0,4.382470119521913e-07,3680,4.594257178526841,230
6,29.16114616394043,0.25867271423339844,-2.9161148071289062,15.410795211791992,18.3269100189209,0.003850488690659404,0.000884433975443244,0.011115300469100475,0.34091758728027344,0.15123820304870605,0.004825574345886707,1.0114392042160034,0.00023622013395652175,0,2.390438247011952e-07,3840,4.794007490636704,240
6,31.558128356933594,0.02481842041015625,-3.1558127403259277,15.834634780883789,18.990447998046875,0.0012049719225615263,0.00147405662573874,0.0007341515738517046,0.2887517511844635,0.17275942862033844,0.008045215159654617,0.9980064034461975,6.96443009928771e-08,0,3.984063745019921e-08,4000,4.9937578027465666,250
